Flight_ID,Date,Airline,Origin,Destination,Passenger_Name,Class,Fare,Status,Payment_Method,Cabin_Baggage_KG,Checkin_Baggage_KG
FL2172,2025-07-02,Vistara,Chennai,New York,Passenger_1172,Economy,18933.8,Delayed,,10.0,20.0
FL2173,2025-01-11,SpiceJet,Bangalore,Paris,Passenger_1173,First Class,4460.19,On-Time,Net Banking,,30.0
FL2174,2025-02-16,Vistara,Kolkata,Dubai,Passenger_1174,Business,5198.12,Cancelled,Credit Card,5.0,
FL2175,2025-11-22,GoAir,Bangalore,Singapore,Passenger_1175,Business,15324.53,Delayed,Net Banking,10.0,20.0
FL2176,2025-11-26,GoAir,Bangalore,Dubai,Passenger_1176,Economy,5538.86,On-Time,Credit Card,,15.0
FL2177,2025-01-23,SpiceJet,Kolkata,Paris,Passenger_1177,First Class,17855.72,On-Time,Net Banking,7.0,20.0
FL2178,2025-08-17,SpiceJet,Bangalore,Paris,Passenger_1178,First Class,10731.69,Delayed,Debit Card,5.0,15.0
FL2179,2025-08-02,GoAir,Hyderabad,London,Passenger_1179,Economy,3593.03,Cancelled,Debit Card,5.0,
FL2180,2025-09-03,Air India,Hyderabad,New York,Passenger_1180,Business,4666.69,Cancelled,UPI,7.0,20.0
FL2181,2025-10-14,Vistara,Mumbai,Bangkok,Passenger_1181,Economy,10571.15,On-Time,Debit Card,,20.0
FL2182,2025-07-26,Air India,Hyderabad,Singapore,Passenger_1182,First Class,3231.47,Delayed,Debit Card,,15.0
FL2183,2025-01-28,GoAir,Delhi,London,Passenger_1183,First Class,12150.04,On-Time,Debit Card,7.0,25.0
FL2184,2025-08-28,SpiceJet,Mumbai,London,Passenger_1184,Business,9194.44,Delayed,,,30.0
FL2185,2025-11-11,SpiceJet,Mumbai,Dubai,Passenger_1185,Economy,4394.74,On-Time,,7.0,15.0
FL2186,2025-12-08,AirAsia,Delhi,New York,Passenger_1186,Business,6648.42,On-Time,UPI,10.0,30.0
FL2187,2025-10-01,IndiGo,Kolkata,Bangkok,Passenger_1187,Business,10027.19,Cancelled,Net Banking,,30.0
FL2188,2025-10-20,Air India,Kolkata,Dubai,Passenger_1188,Economy,8001.78,On-Time,Debit Card,5.0,
FL2189,2025-07-17,IndiGo,Delhi,Singapore,Passenger_1189,First Class,8318.65,Delayed,UPI,7.0,20.0
FL2190,2025-05-22,Air India,Bangalore,New York,Passenger_1190,First Class,19058.36,Cancelled,,5.0,30.0
FL2191,2025-09-09,Air India,Chennai,London,Passenger_1191,Business,5916.03,Cancelled,Credit Card,5.0,15.0
FL2192,2025-02-27,IndiGo,Delhi,Dubai,Passenger_1192,First Class,13457.01,On-Time,UPI,5.0,30.0
FL2193,2025-12-28,Vistara,Mumbai,London,Passenger_1193,First Class,16537.93,Cancelled,Debit Card,,25.0
FL2194,2025-06-26,GoAir,Delhi,Singapore,Passenger_1194,First Class,13955.59,On-Time,Credit Card,10.0,25.0
FL2195,2025-11-17,AirAsia,Chennai,Bangkok,Passenger_1195,Economy,8495.98,Delayed,Debit Card,5.0,15.0
FL2196,2025-03-25,GoAir,Mumbai,Paris,Passenger_1196,Business,14165.61,On-Time,,,25.0
FL2197,2025-09-12,Vistara,Chennai,Paris,Passenger_1197,Economy,,On-Time,,5.0,30.0
FL2198,2025-12-03,GoAir,Bangalore,Paris,Passenger_1198,Business,19177.3,Cancelled,Credit Card,5.0,
FL2199,2025-09-20,GoAir,Chennai,Singapore,Passenger_1199,Economy,9721.42,Delayed,Debit Card,10.0,20.0
FL2200,2025-03-25,GoAir,Chennai,Singapore,Passenger_1200,First Class,17438.46,Delayed,Debit Card,5.0,25.0
FL1656,2025-03-01,AirAsia,Kolkata,New York,Passenger_656,Business,13557.97,Cancelled,Net Banking,,15.0
FL1515,2025-04-08,GoAir,Mumbai,New York,Passenger_515,Economy,7398.02,On-Time,Debit Card,10.0,
FL1155,2025-09-11,Vistara,Delhi,Bangkok,Passenger_155,Business,17137.08,Cancelled,UPI,10.0,15.0
FL1184,2025-08-11,Vistara,Kolkata,Singapore,Passenger_184,Business,15020.93,On-Time,UPI,5.0,25.0
FL1918,2025-09-14,GoAir,Hyderabad,New York,Passenger_918,Business,18186.79,On-Time,Credit Card,7.0,30.0
FL2089,2025-09-09,Vistara,Bangalore,Bangkok,Passenger_1089,Business,5784.61,Cancelled,Debit Card,,
FL1365,2025-10-01,GoAir,Kolkata,Paris,Passenger_365,First Class,5600.64,On-Time,Net Banking,7.0,20.0
FL1943,2025-04-25,Air India,Delhi,Singapore,Passenger_943,First Class,,On-Time,Debit Card,5.0,20.0
FL1026,2025-04-14,Vistara,Hyderabad,London,Passenger_26,Business,17190.19,On-Time,Debit Card,7.0,
FL1239,2025-06-19,AirAsia,Delhi,Dubai,Passenger_239,Business,5296.72,On-Time,Debit Card,5.0,
FL2116,2025-10-16,IndiGo,Hyderabad,Dubai,Passenger_1116,First Class,13049.69,Delayed,UPI,,15.0
FL1558,2025-03-15,IndiGo,Delhi,Singapore,Passenger_558,First Class,6557.01,On-Time,,,30.0
FL2031,2025-03-24,GoAir,Delhi,Dubai,Passenger_1031,First Class,18460.05,On-Time,Net Banking,,
FL2060,2025-01-08,Vistara,Chennai,New York,Passenger_1060,First Class,,On-Time,Debit Card,7.0,25.0
FL1554,2025-07-14,IndiGo,Mumbai,London,Passenger_554,Economy,9972.34,On-Time,Net Banking,,25.0
FL2062,2025-09-27,Air India,Kolkata,Singapore,Passenger_1062,First Class,11058.14,Delayed,Net Banking,,30.0
FL1655,2025-11-03,IndiGo,Bangalore,London,Passenger_655,First Class,7614.4,Delayed,Debit Card,7.0,15.0
FL1402,2025-01-15,Air India,Kolkata,Singapore,Passenger_402,First Class,9254.23,Delayed,,5.0,
FL1853,2025-06-13,Air India,Mumbai,New York,Passenger_853,Business,5676.43,Cancelled,Net Banking,5.0,
FL1938,2025-03-22,IndiGo,Mumbai,Paris,Passenger_938,Economy,6478.14,Cancelled,UPI,,
FL1694,2025-09-09,Air India,Bangalore,Bangkok,Passenger_694,Economy,,Cancelled,Debit Card,7.0,
FL1991,2025-12-15,AirAsia,Mumbai,Singapore,Passenger_991,Business,17102.46,Delayed,UPI,5.0,20.0
FL2173,2025-01-11,SpiceJet,Bangalore,Paris,Passenger_1173,First Class,4460.19,On-Time,Net Banking,,30.0
FL1437,2025-01-14,GoAir,Chennai,Bangkok,Passenger_437,Business,19276.07,On-Time,,,30.0
FL1952,2025-06-15,Vistara,Chennai,Bangkok,Passenger_952,First Class,9572.98,Cancelled,Debit Card,,15.0
FL1135,2025-03-19,SpiceJet,Hyderabad,Bangkok,Passenger_135,First Class,7052.81,On-Time,Net Banking,7.0,30.0
FL1412,2025-09-27,Vistara,Kolkata,Paris,Passenger_412,First Class,7988.22,Delayed,,,20.0
FL1902,2025-01-09,IndiGo,Bangalore,Bangkok,Passenger_902,Economy,13976.23,Cancelled,,5.0,25.0
FL1741,2025-02-26,SpiceJet,Mumbai,Bangkok,Passenger_741,First Class,15700.83,Cancelled,Net Banking,,30.0
FL1328,2025-06-03,IndiGo,Bangalore,New York,Passenger_328,First Class,8547.58,Delayed,UPI,5.0,
FL1561,2025-08-23,Vistara,Chennai,London,Passenger_561,First Class,13583.36,Delayed,Credit Card,7.0,20.0
FL1216,2025-11-24,SpiceJet,Kolkata,London,Passenger_216,Business,5688.7,Cancelled,Credit Card,,15.0
FL1734,2025-07-03,Air India,Mumbai,Paris,Passenger_734,Economy,10870.6,Delayed,,,30.0
FL1873,2025-06-07,IndiGo,Mumbai,Paris,Passenger_873,Economy,16958.25,On-Time,Net Banking,7.0,15.0
FL1472,2025-06-14,GoAir,Hyderabad,Singapore,Passenger_472,First Class,8596.02,Cancelled,Net Banking,,20.0
FL1264,2025-08-27,SpiceJet,Bangalore,London,Passenger_264,First Class,15367.66,On-Time,Credit Card,10.0,15.0
FL2142,2025-08-27,SpiceJet,Kolkata,Paris,Passenger_1142,First Class,3075.56,Delayed,Credit Card,7.0,15.0
FL1646,2025-10-02,Vistara,Hyderabad,Dubai,Passenger_646,Economy,17637.04,On-Time,,5.0,25.0
FL1718,2025-09-09,IndiGo,Kolkata,Paris,Passenger_718,First Class,10232.2,Cancelled,Debit Card,,15.0
FL1583,2025-08-23,Vistara,Chennai,London,Passenger_583,Economy,7010.52,Delayed,Net Banking,10.0,30.0
FL1421,2025-08-19,SpiceJet,Delhi,Bangkok,Passenger_421,First Class,11515.33,On-Time,Debit Card,,30.0
FL1011,2025-06-07,SpiceJet,Chennai,Bangkok,Passenger_11,Business,5480.8,Delayed,Net Banking,10.0,20.0
FL1859,2025-03-26,Vistara,Hyderabad,London,Passenger_859,Business,8979.55,On-Time,Debit Card,,25.0
FL1339,2025-03-20,Vistara,Bangalore,New York,Passenger_339,First Class,11366.31,Cancelled,,5.0,15.0
FL1005,2025-09-26,Vistara,Delhi,London,Passenger_5,Business,8063.49,On-Time,,,25.0
FL2087,2025-12-03,SpiceJet,Delhi,New York,Passenger_1087,Business,3393.69,Delayed,Credit Card,5.0,
FL1567,2025-02-14,GoAir,Chennai,Dubai,Passenger_567,Economy,3538.86,Cancelled,UPI,7.0,15.0
FL1707,2025-05-16,AirAsia,Mumbai,Singapore,Passenger_707,Business,8923.03,Delayed,Net Banking,10.0,
FL2018,2025-07-02,GoAir,Chennai,Bangkok,Passenger_1018,Economy,8267.84,Cancelled,,7.0,20.0
FL1500,2025-10-24,AirAsia,Delhi,Paris,Passenger_500,First Class,11059.75,Delayed,Credit Card,5.0,
